city_ibge_code,date,epidemiological_week,estimated_population,estimated_population_2019,is_last,is_repeated,last_available_confirmed,last_available_confirmed_per_100k_inhabitants,last_available_date,last_available_death_rate,last_available_deaths,order_for_place,place_type,new_confirmed,new_deaths,id_state
12,2020-03-17,202012,894470,881935,False,False,3,0.33539,2020-03-17,0.0,0,1,state,3,0,1
12,2020-03-18,202012,894470,881935,False,False,3,0.33539,2020-03-18,0.0,0,2,state,0,0,1
12,2020-03-19,202012,894470,881935,False,False,4,0.44719,2020-03-19,0.0,0,3,state,1,0,1
12,2020-03-20,202012,894470,881935,False,False,7,0.78259,2020-03-20,0.0,0,4,state,3,0,1
12,2020-03-21,202012,894470,881935,False,False,11,1.22978,2020-03-21,0.0,0,5,state,4,0,1
12,2020-03-22,202013,894470,881935,False,False,11,1.22978,2020-03-22,0.0,0,6,state,0,0,1
12,2020-03-23,202013,894470,881935,False,False,17,1.90057,2020-03-23,0.0,0,7,state,6,0,1
12,2020-03-24,202013,894470,881935,False,False,21,2.34776,2020-03-24,0.0,0,8,state,4,0,1
12,2020-03-25,202013,894470,881935,False,False,23,2.57136,2020-03-25,0.0,0,9,state,2,0,1
12,2020-03-26,202013,894470,881935,False,False,23,2.57136,2020-03-26,0.0,0,10,state,0,0,1
12,2020-03-27,202013,894470,881935,False,False,25,2.79495,2020-03-27,0.0,0,11,state,2,0,1
12,2020-03-28,202013,894470,881935,False,False,25,2.79495,2020-03-28,0.0,0,12,state,0,0,1
12,2020-03-29,202014,894470,881935,False,False,34,3.80113,2020-03-29,0.0,0,13,state,9,0,1
12,2020-03-30,202014,894470,881935,False,False,41,4.58372,2020-03-30,0.0,0,14,state,7,0,1
12,2020-03-31,202014,894470,881935,False,False,42,4.69552,2020-03-31,0.0,0,15,state,1,0,1
12,2020-04-01,202014,894470,881935,False,False,43,4.80732,2020-04-01,0.0,0,16,state,1,0,1
12,2020-04-02,202014,894470,881935,False,False,45,5.03091,2020-04-02,0.0,0,17,state,2,0,1
12,2020-04-03,202014,894470,881935,False,False,46,5.14271,2020-04-03,0.0,0,18,state,1,0,1
12,2020-04-04,202014,894470,881935,False,False,46,5.14271,2020-04-04,0.0,0,19,state,0,0,1
12,2020-04-05,202015,894470,881935,False,False,48,5.36631,2020-04-05,0.0,0,20,state,2,0,1
12,2020-04-06,202015,894470,881935,False,False,50,5.5899,2020-04-06,0.02,1,21,state,2,1,1
12,2020-04-07,202015,894470,881935,False,False,50,5.5899,2020-04-07,0.04,2,22,state,0,1,1
12,2020-04-08,202015,894470,881935,False,False,58,6.48429,2020-04-08,0.0345,2,23,state,8,0,1
12,2020-04-09,202015,894470,881935,False,False,62,6.93148,2020-04-09,0.0323,2,24,state,4,0,1
12,2020-04-10,202015,894470,881935,False,False,70,7.82586,2020-04-10,0.0286,2,25,state,8,0,1
12,2020-04-11,202015,894470,881935,False,False,72,8.04946,2020-04-11,0.0278,2,26,state,2,0,1
12,2020-04-12,202016,894470,881935,False,False,77,8.60845,2020-04-12,0.026,2,27,state,5,0,1
12,2020-04-13,202016,894470,881935,False,False,90,10.06182,2020-04-13,0.0333,3,28,state,13,1,1
12,2020-04-14,202016,894470,881935,False,False,99,11.06801,2020-04-14,0.0303,3,29,state,9,0,1
12,2020-04-15,202016,894470,881935,False,False,101,11.2916,2020-04-15,0.0396,4,30,state,2,1,1
12,2020-04-16,202016,894470,881935,False,False,115,12.85678,2020-04-16,0.0435,5,31,state,14,1,1
12,2020-04-17,202016,894470,881935,False,False,135,15.09274,2020-04-17,0.037,5,32,state,20,0,1
12,2020-04-18,202016,894470,881935,False,False,142,15.87532,2020-04-18,0.0423,6,33,state,7,1,1
12,2020-04-19,202017,894470,881935,False,False,163,18.22308,2020-04-19,0.0368,6,34,state,21,0,1
12,2020-04-20,202017,894470,881935,False,False,176,19.67646,2020-04-20,0.0455,8,35,state,13,2,1
12,2020-04-21,202017,894470,881935,False,False,195,21.80062,2020-04-21,0.041,8,36,state,19,0,1
12,2020-04-22,202017,894470,881935,False,False,214,23.92478,2020-04-22,0.0374,8,37,state,19,0,1
12,2020-04-23,202017,894470,881935,False,False,227,25.37816,2020-04-23,0.0441,10,38,state,13,2,1
12,2020-04-24,202017,894470,881935,False,False,234,26.16074,2020-04-24,0.047,11,39,state,7,1,1
12,2020-04-25,202017,894470,881935,False,False,258,28.8439,2020-04-25,0.0426,11,40,state,24,0,1
12,2020-04-26,202018,894470,881935,False,False,279,31.19166,2020-04-26,0.0394,11,41,state,21,0,1
12,2020-04-27,202018,894470,881935,False,False,301,33.65121,2020-04-27,0.0465,14,42,state,22,3,1
12,2020-04-28,202018,894470,881935,False,False,317,35.43998,2020-04-28,0.0505,16,43,state,16,2,1
12,2020-04-29,202018,894470,881935,False,False,354,39.57651,2020-04-29,0.0508,18,44,state,37,2,1
12,2020-04-30,202018,894470,881935,False,False,404,45.16641,2020-04-30,0.047,19,45,state,50,1,1
12,2020-05-01,202018,894470,881935,False,False,487,54.44565,2020-05-01,0.039,19,46,state,83,0,1
12,2020-05-02,202018,894470,881935,False,False,553,61.82432,2020-05-02,0.0398,22,47,state,66,3,1
12,2020-05-03,202019,894470,881935,False,False,658,73.56312,2020-05-03,0.038,25,48,state,105,3,1
12,2020-05-04,202019,894470,881935,False,False,733,81.94797,2020-05-04,0.0382,28,49,state,75,3,1
12,2020-05-05,202019,894470,881935,False,False,817,91.33901,2020-05-05,0.0355,29,50,state,84,1,1
12,2020-05-06,202019,894470,881935,False,False,943,105.42556,2020-05-06,0.0371,35,51,state,126,6,1
12,2020-05-07,202019,894470,881935,False,False,1014,113.36322,2020-05-07,0.0355,36,52,state,71,1,1
12,2020-05-08,202019,894470,881935,False,False,1177,131.5863,2020-05-08,0.0323,38,53,state,163,2,1
12,2020-05-09,202019,894470,881935,False,False,1335,149.25039,2020-05-09,0.03,40,54,state,158,2,1
12,2020-05-10,202020,894470,881935,False,False,1447,161.77178,2020-05-10,0.0283,41,55,state,112,1,1
12,2020-05-11,202020,894470,881935,False,False,1460,163.22515,2020-05-11,0.0301,44,56,state,13,3,1
12,2020-05-12,202020,894470,881935,False,False,1590,177.7589,2020-05-12,0.0321,51,57,state,130,7,1
12,2020-05-13,202020,894470,881935,False,False,1694,189.38589,2020-05-13,0.0307,52,58,state,104,1,1
12,2020-05-14,202020,894470,881935,False,False,1740,194.5286,2020-05-14,0.0316,55,59,state,46,3,1
12,2020-05-15,202020,894470,881935,False,False,1785,199.55952,2020-05-15,0.0319,57,60,state,45,2,1
12,2020-05-16,202020,894470,881935,False,False,1867,208.72696,2020-05-16,0.0316,59,61,state,82,2,1
12,2020-05-17,202021,894470,881935,False,False,1996,223.1489,2020-05-17,0.0311,62,62,state,129,3,1
12,2020-05-18,202021,894470,881935,False,False,2234,249.75684,2020-05-18,0.03,67,63,state,238,5,1
12,2020-05-19,202021,894470,881935,False,False,2482,277.48276,2020-05-19,0.0294,73,64,state,248,6,1
12,2020-05-20,202021,894470,881935,False,False,2817,314.9351,2020-05-20,0.0266,75,65,state,335,2,1
12,2020-05-21,202021,894470,881935,False,False,3103,346.90934,2020-05-21,0.0251,78,66,state,286,3,1
12,2020-05-22,202021,894470,881935,False,False,3343,373.74087,2020-05-22,0.0239,80,67,state,240,2,1
12,2020-05-23,202021,894470,881935,False,False,3867,432.32305,2020-05-23,0.0225,87,68,state,524,7,1
12,2020-05-24,202022,894470,881935,False,False,4160,465.07988,2020-05-24,0.0221,92,69,state,293,5,1
12,2020-05-25,202022,894470,881935,False,False,4501,503.20301,2020-05-25,0.0216,97,70,state,341,5,1
12,2020-05-26,202022,894470,881935,False,False,4781,534.50647,2020-05-26,0.022,105,71,state,280,8,1
12,2020-05-27,202022,894470,881935,False,False,5251,587.05155,2020-05-27,0.0215,113,72,state,470,8,1
12,2020-05-28,202022,894470,881935,False,False,5600,626.06907,2020-05-28,0.0218,122,73,state,349,9,1
12,2020-05-29,202022,894470,881935,False,False,5841,653.0124,2020-05-29,0.0231,135,74,state,241,13,1
12,2020-05-30,202022,894470,881935,False,False,6072,678.83775,2020-05-30,0.0234,142,75,state,231,7,1
12,2020-05-31,202023,894470,881935,False,False,6219,695.27206,2020-05-31,0.0238,148,76,state,147,6,1
12,2020-06-01,202023,894470,881935,False,False,6326,707.23445,2020-06-01,0.0255,161,77,state,107,13,1
12,2020-06-02,202023,894470,881935,False,False,6465,722.77438,2020-06-02,0.0255,165,78,state,139,4,1
12,2020-06-03,202023,894470,881935,False,False,6679,746.69916,2020-06-03,0.0256,171,79,state,214,6,1
12,2020-06-04,202023,894470,881935,False,False,7021,784.9341,2020-06-04,0.0258,181,80,state,342,10,1
12,2020-06-05,202023,894470,881935,False,False,7284,814.33698,2020-06-05,0.0261,190,81,state,263,9,1
12,2020-06-06,202023,894470,881935,False,False,7525,841.28031,2020-06-06,0.0267,201,82,state,241,11,1
12,2020-06-07,202024,894470,881935,False,False,7983,892.48382,2020-06-07,0.0259,207,83,state,458,6,1
12,2020-06-08,202024,894470,881935,False,False,8127,908.58274,2020-06-08,0.026,211,84,state,144,4,1
12,2020-06-09,202024,894470,881935,False,False,8457,945.47609,2020-06-09,0.0264,223,85,state,330,12,1
12,2020-06-10,202024,894470,881935,False,False,8746,977.78573,2020-06-10,0.0271,237,86,state,289,14,1
12,2020-06-11,202024,894470,881935,False,False,9091,1016.35605,2020-06-11,0.0269,245,87,state,345,8,1
12,2020-06-12,202024,894470,881935,False,False,9295,1039.16286,2020-06-12,0.0273,254,88,state,204,9,1
12,2020-06-13,202024,894470,881935,False,False,9534,1065.88259,2020-06-13,0.0269,256,89,state,239,2,1
12,2020-06-14,202025,894470,881935,False,False,9642,1077.95678,2020-06-14,0.0269,259,90,state,108,3,1
12,2020-06-15,202025,894470,881935,False,False,9771,1092.37873,2020-06-15,0.0271,265,91,state,129,6,1
12,2020-06-16,202025,894470,881935,False,False,10003,1118.31587,2020-06-16,0.0271,271,92,state,232,6,1
12,2020-06-17,202025,894470,881935,False,False,10339,1155.88002,2020-06-17,0.0272,281,93,state,336,10,1
12,2020-06-18,202025,894470,881935,False,False,10664,1192.21438,2020-06-18,0.0269,287,94,state,325,6,1
12,2020-06-19,202025,894470,881935,False,False,10987,1228.32515,2020-06-19,0.0266,292,95,state,323,5,1
12,2020-06-20,202025,894470,881935,False,False,11263,1259.18141,2020-06-20,0.0264,297,96,state,276,5,1
12,2020-06-21,202026,894470,881935,False,False,11381,1272.37358,2020-06-21,0.0264,300,97,state,118,3,1
12,2020-06-22,202026,894470,881935,False,False,11539,1290.03768,2020-06-22,0.0264,305,98,state,158,5,1
12,2020-06-23,202026,894470,881935,False,False,11810,1320.33495,2020-06-23,0.0272,321,99,state,271,16,1
12,2020-06-24,202026,894470,881935,False,False,12022,1344.03613,2020-06-24,0.0271,326,100,state,212,5,1
12,2020-06-25,202026,894470,881935,False,False,12304,1375.56318,2020-06-25,0.0272,335,101,state,282,9,1
12,2020-06-26,202026,894470,881935,False,False,12644,1413.57452,2020-06-26,0.0271,343,102,state,340,8,1
12,2020-06-27,202026,894470,881935,False,False,12913,1443.64819,2020-06-27,0.0272,351,103,state,269,8,1
12,2020-06-28,202027,894470,881935,False,False,13058,1459.85891,2020-06-28,0.027,353,104,state,145,2,1
12,2020-06-29,202027,894470,881935,False,False,13146,1469.69714,2020-06-29,0.0275,361,105,state,88,8,1
12,2020-06-30,202027,894470,881935,False,False,13253,1481.65953,2020-06-30,0.0275,365,106,state,107,4,1
12,2020-07-01,202027,894470,881935,False,False,13715,1533.31023,2020-07-01,0.027,370,107,state,462,5,1
12,2020-07-02,202027,894470,881935,False,False,14048,1570.53898,2020-07-02,0.0269,378,108,state,333,8,1
12,2020-07-03,202027,894470,881935,False,False,14112,1577.69405,2020-07-03,0.0274,387,109,state,64,9,1
12,2020-07-04,202027,894470,881935,False,False,14487,1619.61832,2020-07-04,0.027,391,110,state,375,4,1
12,2020-07-05,202028,894470,881935,False,False,14622,1634.71106,2020-07-05,0.0267,391,111,state,135,0,1
12,2020-07-06,202028,894470,881935,False,False,14688,1642.08973,2020-07-06,0.0268,394,112,state,66,3,1
12,2020-07-07,202028,894470,881935,False,False,14941,1670.37464,2020-07-07,0.0267,399,113,state,253,5,1
12,2020-07-08,202028,894470,881935,False,False,15167,1695.64099,2020-07-08,0.0266,404,114,state,226,5,1
12,2020-07-09,202028,894470,881935,False,False,15465,1728.95681,2020-07-09,0.0266,411,115,state,298,7,1
12,2020-07-10,202028,894470,881935,False,False,15768,1762.83162,2020-07-10,0.0264,417,116,state,303,6,1
12,2020-07-11,202028,894470,881935,False,False,16080,1797.71261,2020-07-11,0.0261,419,117,state,312,2,1
12,2020-07-12,202029,894470,881935,False,False,16190,1810.0104,2020-07-12,0.0263,426,118,state,110,7,1
12,2020-07-13,202029,894470,881935,False,False,16260,1817.83626,2020-07-13,0.0264,430,119,state,70,4,1
12,2020-07-14,202029,894470,881935,False,False,16479,1842.32003,2020-07-14,0.0265,436,120,state,219,6,1
12,2020-07-15,202029,894470,881935,False,False,16672,1863.89706,2020-07-15,0.0268,446,121,state,193,10,1
12,2020-07-16,202029,894470,881935,False,False,16865,1885.47408,2020-07-16,0.0265,447,122,state,193,1,1
12,2020-07-17,202029,894470,881935,False,False,16965,1896.65388,2020-07-17,0.0266,452,123,state,100,5,1
12,2020-07-18,202029,894470,881935,False,False,17202,1923.15002,2020-07-18,0.0266,457,124,state,237,5,1
12,2020-07-19,202030,894470,881935,False,False,17295,1933.54724,2020-07-19,0.0266,460,125,state,93,3,1
12,2020-07-20,202030,894470,881935,False,False,17462,1952.21751,2020-07-20,0.0266,465,126,state,167,5,1
12,2020-07-21,202030,894470,881935,False,False,17700,1978.82545,2020-07-21,0.0265,469,127,state,238,4,1
12,2020-07-22,202030,894470,881935,False,False,17979,2010.01711,2020-07-22,0.0261,470,128,state,279,1,1
12,2020-07-23,202030,894470,881935,False,False,18157,2029.91716,2020-07-23,0.0261,474,129,state,178,4,1
12,2020-07-24,202030,894470,881935,False,False,18393,2056.3015,2020-07-24,0.0261,480,130,state,236,6,1
12,2020-07-25,202030,894470,881935,False,False,18657,2085.81618,2020-07-25,0.0259,483,131,state,264,3,1
12,2020-07-26,202031,894470,881935,False,False,18745,2095.65441,2020-07-26,0.0259,486,132,state,88,3,1
12,2020-07-27,202031,894470,881935,False,False,18783,2099.90274,2020-07-27,0.0262,493,133,state,38,7,1
12,2020-07-28,202031,894470,881935,False,False,19132,2138.92025,2020-07-28,0.0261,500,134,state,349,7,1
12,2020-07-29,202031,894470,881935,False,False,19366,2165.081,2020-07-29,0.0263,510,135,state,234,10,1
12,2020-07-30,202031,894470,881935,False,False,19573,2188.22319,2020-07-30,0.0266,521,136,state,207,11,1
12,2020-07-31,202031,894470,881935,False,False,19625,2194.03669,2020-07-31,0.0271,531,137,state,52,10,1
12,2020-08-01,202031,894470,881935,False,False,19930,2228.1351,2020-08-01,0.0268,535,138,state,305,4,1
12,2020-08-02,202032,894470,881935,False,False,19966,2232.15983,2020-08-02,0.0269,537,139,state,36,2,1
12,2020-08-03,202032,894470,881935,False,False,20339,2273.8605,2020-08-03,0.0265,539,140,state,373,2,1
12,2020-08-04,202032,894470,881935,False,False,20710,2315.33757,2020-08-04,0.0263,545,141,state,371,6,1
12,2020-08-05,202032,894470,881935,False,False,21033,2351.44834,2020-08-05,0.026,547,142,state,323,2,1
12,2020-08-06,202032,894470,881935,False,False,21263,2377.16189,2020-08-06,0.026,552,143,state,230,5,1
12,2020-08-07,202032,894470,881935,False,False,21376,2389.79507,2020-08-07,0.026,556,144,state,113,4,1
12,2020-08-08,202032,894470,881935,False,False,21498,2403.43444,2020-08-08,0.026,559,145,state,122,3,1
12,2020-08-09,202033,894470,881935,False,False,21587,2413.38446,2020-08-09,0.026,561,146,state,89,2,1
12,2020-08-10,202033,894470,881935,False,False,21619,2416.962,2020-08-10,0.026,562,147,state,32,1,1
12,2020-08-11,202033,894470,881935,False,False,21757,2432.39013,2020-08-11,0.026,565,148,state,138,3,1
12,2020-08-12,202033,894470,881935,False,False,21993,2458.77447,2020-08-12,0.0259,569,149,state,236,4,1
12,2020-08-13,202033,894470,881935,False,False,22242,2486.61218,2020-08-13,0.0258,574,150,state,249,5,1
12,2020-08-14,202033,894470,881935,False,False,22435,2508.18921,2020-08-14,0.0257,576,151,state,193,2,1
12,2020-08-15,202033,894470,881935,False,False,22516,2517.24485,2020-08-15,0.0256,576,152,state,81,0,1
12,2020-08-16,202034,894470,881935,False,False,22548,2520.82239,2020-08-16,0.0255,576,153,state,32,0,1
12,2020-08-17,202034,894470,881935,False,False,22605,2527.19488,2020-08-17,0.0257,582,154,state,57,6,1
12,2020-08-18,202034,894470,881935,False,False,22933,2563.86463,2020-08-18,0.0257,590,155,state,328,8,1
12,2020-08-19,202034,894470,881935,False,False,23146,2587.67762,2020-08-19,0.0255,591,156,state,213,1,1
12,2020-08-20,202034,894470,881935,False,False,23322,2607.35408,2020-08-20,0.0255,595,157,state,176,4,1
12,2020-08-21,202034,894470,881935,False,False,23337,2609.03105,2020-08-21,0.0256,598,158,state,15,3,1
12,2020-08-22,202034,894470,881935,False,False,23665,2645.70081,2020-08-22,0.0253,598,159,state,328,0,1
12,2020-08-23,202035,894470,881935,False,False,23719,2651.7379,2020-08-23,0.0253,600,160,state,54,2,1
12,2020-08-24,202035,894470,881935,False,False,23729,2652.85588,2020-08-24,0.0255,604,161,state,10,4,1
12,2020-08-25,202035,894470,881935,False,False,23936,2675.99808,2020-08-25,0.0254,607,162,state,207,3,1
12,2020-08-26,202035,894470,881935,False,False,24119,2696.45712,2020-08-26,0.0252,607,163,state,183,0,1
12,2020-08-27,202035,894470,881935,False,False,24269,2713.22683,2020-08-27,0.025,607,164,state,150,0,1
12,2020-08-28,202035,894470,881935,False,False,24462,2734.80385,2020-08-28,0.0249,608,165,state,193,1,1
12,2020-08-29,202035,894470,881935,False,False,24601,2750.34378,2020-08-29,0.0247,608,166,state,139,0,1
12,2020-08-30,202036,894470,881935,False,False,24638,2754.48031,2020-08-30,0.0247,609,167,state,37,1,1
12,2020-08-31,202036,894470,881935,False,False,24647,2755.48649,2020-08-31,0.0248,612,168,state,9,3,1
12,2020-09-01,202036,894470,881935,False,False,24840,2777.06351,2020-09-01,0.0248,616,169,state,193,4,1
12,2020-09-02,202036,894470,881935,False,False,25027,2797.96975,2020-09-02,0.0247,618,170,state,187,2,1
12,2020-09-03,202036,894470,881935,False,False,25135,2810.04394,2020-09-03,0.0247,622,171,state,108,4,1
12,2020-09-04,202036,894470,881935,False,False,25249,2822.78891,2020-09-04,0.0247,623,172,state,114,1,1
12,2020-09-05,202036,894470,881935,False,False,25408,2840.5648,2020-09-05,0.0246,624,173,state,159,1,1
12,2020-09-06,202037,894470,881935,False,False,25443,2844.47774,2020-09-06,0.0245,624,174,state,35,0,1
12,2020-09-07,202037,894470,881935,False,False,25469,2847.38448,2020-09-07,0.0245,624,175,state,26,0,1
12,2020-09-08,202037,894470,881935,False,False,25494,2850.17944,2020-09-08,0.0247,630,176,state,25,6,1
12,2020-09-09,202037,894470,881935,False,False,25668,2869.6323,2020-09-09,0.0246,631,177,state,174,1,1
12,2020-09-10,202037,894470,881935,False,False,25877,2892.99809,2020-09-10,0.0245,635,178,state,209,4,1
12,2020-09-11,202037,894470,881935,False,False,26004,2907.19644,2020-09-11,0.0245,636,179,state,127,1,1
12,2020-09-12,202037,894470,881935,False,False,26148,2923.29536,2020-09-12,0.0244,637,180,state,144,1,1
12,2020-09-13,202038,894470,881935,False,False,26166,2925.30772,2020-09-13,0.0245,640,181,state,18,3,1
12,2020-09-14,202038,894470,881935,False,False,26176,2926.4257,2020-09-14,0.0244,640,182,state,10,0,1
12,2020-09-15,202038,894470,881935,False,False,26287,2938.83529,2020-09-15,0.0244,642,183,state,111,2,1
12,2020-09-16,202038,894470,881935,False,False,26463,2958.51174,2020-09-16,0.0243,643,184,state,176,1,1
12,2020-09-17,202038,894470,881935,False,False,26716,2986.79665,2020-09-17,0.0242,646,185,state,253,3,1
12,2020-09-18,202038,894470,881935,False,False,26942,3012.06301,2020-09-18,0.024,647,186,state,226,1,1
12,2020-09-19,202038,894470,881935,False,False,27061,3025.36698,2020-09-19,0.0239,648,187,state,119,1,1
12,2020-09-20,202039,894470,881935,False,False,27079,3027.37934,2020-09-20,0.024,649,188,state,18,1,1
12,2020-09-21,202039,894470,881935,False,False,27106,3030.39789,2020-09-21,0.0239,649,189,state,27,0,1
12,2020-09-22,202039,894470,881935,False,False,27246,3046.04962,2020-09-22,0.0239,651,190,state,140,2,1
12,2020-09-23,202039,894470,881935,False,False,27397,3062.93112,2020-09-23,0.0238,652,191,state,151,1,1
12,2020-09-24,202039,894470,881935,False,False,27556,3080.70701,2020-09-24,0.0237,653,192,state,159,1,1
12,2020-09-25,202039,894470,881935,False,False,27710,3097.92391,2020-09-25,0.0236,654,193,state,154,1,1
12,2020-09-26,202039,894470,881935,False,False,27859,3114.58182,2020-09-26,0.0235,656,194,state,149,2,1
12,2020-09-27,202040,894470,881935,False,False,27874,3116.25879,2020-09-27,0.0236,657,195,state,15,1,1
12,2020-09-28,202040,894470,881935,False,False,27885,3117.48857,2020-09-28,0.0236,657,196,state,11,0,1
12,2020-09-29,202040,894470,881935,False,False,28030,3133.69929,2020-09-29,0.0234,657,197,state,145,0,1
12,2020-09-30,202040,894470,881935,False,False,28222,3155.16451,2020-09-30,0.0234,659,198,state,192,2,1
12,2020-10-01,202040,894470,881935,False,False,28409,3176.07075,2020-10-01,0.0233,661,199,state,187,2,1
12,2020-10-02,202040,894470,881935,False,False,28555,3192.39326,2020-10-02,0.0233,664,200,state,146,3,1
12,2020-10-03,202040,894470,881935,False,False,28662,3204.35565,2020-10-03,0.0233,667,201,state,107,3,1
12,2020-10-04,202041,894470,881935,False,False,28672,3205.47363,2020-10-04,0.0233,667,202,state,10,0,1
12,2020-10-05,202041,894470,881935,False,False,28687,3207.1506,2020-10-05,0.0233,667,203,state,15,0,1
12,2020-10-06,202041,894470,881935,False,False,28805,3220.34277,2020-10-06,0.0232,668,204,state,118,1,1
12,2020-10-07,202041,894470,881935,False,False,28818,3221.79615,2020-10-07,0.0232,668,205,state,13,0,1
12,2020-10-08,202041,894470,881935,False,False,28834,3223.58492,2020-10-08,0.0232,669,206,state,16,1,1
12,2020-10-09,202041,894470,881935,False,False,29017,3244.04396,2020-10-09,0.0232,674,207,state,183,5,1
12,2020-10-10,202041,894470,881935,False,False,29031,3245.60913,2020-10-10,0.0232,674,208,state,14,0,1
12,2020-10-11,202042,894470,881935,False,False,29050,3247.73329,2020-10-11,0.0232,674,209,state,19,0,1
12,2020-10-12,202042,894470,881935,False,False,29063,3249.18667,2020-10-12,0.0232,675,210,state,13,1,1
12,2020-10-13,202042,894470,881935,False,False,29272,3272.55246,2020-10-13,0.0231,675,211,state,209,0,1
12,2020-10-14,202042,894470,881935,False,False,29301,3275.7946,2020-10-14,0.0231,676,212,state,29,1,1
12,2020-10-15,202042,894470,881935,False,False,29406,3287.5334,2020-10-15,0.023,677,213,state,105,1,1
12,2020-10-16,202042,894470,881935,False,False,29598,3308.99862,2020-10-16,0.0229,679,214,state,192,2,1
12,2020-10-17,202042,894470,881935,False,False,29693,3319.61944,2020-10-17,0.0229,679,215,state,95,0,1
